Datetime,tem_data
1694202208,31.6875
1694202239,31.75
1694202269,31.6875
1694202299,31.75
1694202329,31.875
1694202359,31.9375
1694202389,32
1694202419,31.8125
1694202449,31.6875
1694202479,31.6875
1694202509,31.8125
1694202539,31.8125
1694202569,31.8125
1694202599,31.75
1694202629,31.6875
1694202659,31.625
1694202689,31.625
1694202719,31.625
1694202749,31.6875
1694202779,31.75
1694202809,31.625
1694202839,31.625
1694202869,31.625
1694202899,31.5625
1694202929,31.5625
1694202959,31.625
1694202989,31.625
1694203019,31.625
1694203050,31.625
1694203079,31.6875
1694203109,31.75
1694203139,31.8125
1694203170,31.75
1694203200,31.6875
1694203230,31.6875
1694203260,31.625
1694203290,31.625
1694203320,31.6875
1694203350,31.6875
1694203380,31.5
1694203410,31.5625
1694203440,31.6875
1694203472,31.625
1694203500,31.75
1694203530,31.6875
1694203560,31.6875
1694203590,31.625
1694203620,31.75
1694203650,31.6875
1694203680,31.5625
1694203710,31.625
1694203740,31.625
1694203770,31.6875
1694203800,31.6875
1694203830,31.625
1694203860,31.6875
1694203890,31.6875
1694203920,31.75
1694203950,31.75
1694203980,31.8125
1694204010,31.75
1694204040,31.75
1694204070,31.6875
1694204101,31.6875
1694204131,31.625
1694204161,31.5625
1694204191,31.625
1694204221,31.6875
1694204251,31.625
1694204281,31.625
1694204311,31.5625
1694204341,31.5625
1694204371,31.5625
1694204401,31.5625
1694204431,31.5625
1694204461,31.75
1694204491,31.8125
1694204521,31.875
1694204551,31.8125
1694204581,31.8125
1694204611,31.75
1694204641,31.8125
1694204671,31.75
1694204701,31.75
1694204731,31.75
1694204761,31.625
1694204791,31.75
1694204821,31.75
1694204851,31.75
1694204881,31.75
1694204911,31.75
1694204941,31.75
1694204972,31.8125
1694205001,31.875
1694205032,31.8125
1694205062,31.8125
1694205092,31.75
1694205122,31.75
1694205152,31.8125
1694205182,31.75
1694205212,31.75
1694205242,31.75
1694205272,31.6875
1694205302,31.625
1694205332,31.6875
1694205362,31.6875
1694205392,31.6875
1694205422,31.6875
1694205452,31.6875
1694205482,31.6875
1694205512,31.6875
1694205542,31.75
1694205572,31.8125
1694205602,31.6875
1694205632,31.625
1694205662,31.625
1694205692,31.6875
1694205722,31.75
1694205752,31.75
1694205782,31.625
1694205812,31.6875
1694205842,31.6875
1694205872,31.625
1694205902,31.6875
1694205932,31.6875
1694205963,31.6875
1694205993,31.6875
1694206023,31.625
1694206053,31.625
1694206083,31.8125
1694206113,31.8125
1694206143,31.625
1694206173,31.5625
1694206203,31.5625
1694206233,31.5
1694206263,31.5625
1694206293,31.625
1694206323,31.6875
1694206353,31.6875
1694206383,31.6875
1694206413,31.625
1694206443,31.5625
1694206473,31.5
1694206503,31.5
1694206533,31.5625
1694206563,31.5625
1694206593,31.625
1694206623,31.5
1694206653,31.5625
1694206683,31.625
1694206713,31.5625
1694206743,31.5625
1694206773,31.5
1694206803,31.5625
1694206833,31.5625
1694206863,31.625
1694206893,31.5625
1694206924,31.625
1694206954,31.6875
1694206984,31.625
1694207014,31.6875
1694207044,31.625
1694207074,31.75
1694207104,31.75
1694207134,31.5625
1694207164,31.625
1694207194,31.625
1694207224,31.625
1694207254,31.6875
1694207284,31.6875
1694207314,31.5625
1694207344,31.5625
1694207374,31.5
1694207404,31.625
1694207434,31.6875
1694207464,31.6875
1694207494,31.6875
1694207524,31.5625
1694207554,31.5
1694207584,31.6875
1694207614,31.625
1694207644,31.8125
1694207674,31.75
1694207704,31.6875
1694207734,31.75
1694207764,31.75
1694207795,31.75
1694207824,31.6875
1694207855,31.6875
1694207885,31.6875
1694207915,31.5625
1694207945,31.625
1694207975,31.625
1694208005,31.625
1694208035,31.625
1694208065,31.5625
1694208095,31.625
1694208125,31.5625
1694208155,31.5625
1694208185,31.5
1694208215,31.625
1694208245,31.625
1694208275,31.625
1694208305,31.6875
1694208335,31.625
1694208365,31.625
1694208395,31.625
1694208425,31.5625
1694208455,31.6875
1694208485,31.75
1694208515,31.6875
1694208545,31.75
1694208575,31.75
1694208605,31.625
1694208635,31.5625
1694208665,31.6875
1694208695,31.6875
1694208725,31.6875
1694208755,31.6875
1694208786,31.8125
1694208816,31.8125
1694208846,31.6875
1694208876,31.8125
1694208906,31.6875
1694208936,31.75
1694208966,31.5625
1694208996,31.625
1694209026,31.6875
1694209056,31.75
1694209086,31.75
1694209116,31.6875
1694209146,31.75
1694209176,31.8125
1694209206,31.8125
1694209236,31.75
1694209266,31.8125
1694209296,31.75
1694209326,31.75
1694209356,31.75
1694209386,31.75
1694209416,31.8125
1694209446,31.875
1694209476,31.875
1694209506,31.8125
1694209536,31.75
1694209566,31.8125
1694209596,31.6875
1694209626,31.75
1694209656,31.75
1694209686,31.8125
1694209717,31.6875
1694209747,31.6875
1694209777,31.6875
1694209807,31.6875
1694209837,31.75
1694209867,31.75
1694209897,31.75
1694209927,31.6875
1694209957,31.6875
1694209987,31.6875
1694210017,31.75
1694210047,31.8125
1694210077,31.8125
1694210107,31.75
1694210137,31.8125
1694210167,31.75
1694210197,31.8125
1694210227,31.75
1694210257,31.8125
1694210287,31.8125
1694210317,31.8125
1694210347,31.75
1694210377,31.8125
1694210407,31.8125
1694210437,31.75
1694210467,31.75
1694210497,31.8125
1694210527,31.8125
1694210557,31.875
1694210587,31.8125
1694210617,31.8125
1694210648,31.75
1694210678,31.75
1694210708,31.75
1694210738,31.75
1694210768,31.8125
1694210798,31.75
1694210828,31.75
1694210858,31.8125
1694210888,31.875
1694210918,31.8125
1694210948,31.75
1694210979,31.8125
1694211008,31.875
1694211038,31.8125
1694211068,31.75
1694211098,31.6875
1694211128,31.75
1694211158,31.8125
1694211188,31.8125
1694211218,31.875
1694211248,31.875
1694211278,31.8125
1694211308,31.875
1694211338,31.875
1694211368,31.875
1694211398,31.8125
1694211428,31.875
1694211458,31.9375
1694211488,31.8125
1694211518,31.875
1694211548,31.8125
1694211578,31.6875
1694211609,31.75
1694211639,31.8125
1694211669,31.75
1694211699,31.75
1694211729,31.75
1694211759,31.8125
1694211789,31.8125
1694211819,31.8125
1694211849,31.8125
1694211879,31.8125
1694211909,31.875
1694211939,31.875
1694211969,31.875
1694211999,31.8125
1694212029,31.8125
1694212059,31.875
1694212089,31.875
1694212119,31.875
1694212149,31.9375
1694212179,31.8125
1694212209,31.8125
1694212239,31.8125
1694212269,31.875
1694212299,31.75
1694212329,31.8125
1694212359,31.75
1694212389,31.8125
1694212419,31.75
1694212449,31.75
1694212479,31.75
1694212509,31.8125
1694212540,31.8125
1694212570,31.8125
1694212600,31.8125
1694212630,31.8125
1694212660,31.8125
1694212690,31.875
1694212720,31.875
1694212750,31.8125
1694212780,31.8125
1694212810,31.875
1694212840,31.9375
1694212870,32
1694212900,31.875
1694212930,31.875
1694212960,31.875
1694212990,31.875
1694213020,31.875
1694213050,31.875
1694213080,31.875
1694213110,31.875
1694213140,31.8125
1694213170,31.8125
1694213200,31.6875
1694213230,31.75
1694213260,31.8125
1694213290,31.8125
1694213320,31.8125
1694213350,31.8125
1694213380,31.8125
1694213410,31.8125
1694213441,31.75
1694213471,31.75
1694213501,31.75
1694213531,31.8125
1694213561,31.8125
1694213591,31.8125
1694213621,31.875
1694213651,31.875
1694213681,31.8125
1694213711,31.8125
1694213741,31.8125
1694213771,31.8125
1694213801,31.8125
1694213831,31.8125
1694213861,31.75
1694213891,31.75
1694213921,31.8125
1694213951,31.8125
1694213981,31.875
1694214011,31.9375
1694214041,31.75
1694214071,31.6875
1694214101,31.6875
1694214131,31.8125
1694214161,31.9375
1694214191,31.9375
1694214221,31.9375
1694214251,32
1694214281,31.875
1694214311,31.9375
1694214341,31.9375
1694214371,31.9375
1694214402,31.875
1694214432,31.8125
1694214462,31.8125
1694214492,31.875
1694214522,31.9375
1694214552,31.9375
1694214582,31.8125
1694214612,31.8125
1694214642,31.75
1694214672,31.8125
1694214702,31.8125
1694214732,31.8125
1694214762,31.8125
1694214792,31.875
1694214822,31.8125
1694214852,31.8125
1694214882,31.8125
1694214912,31.75
1694214942,31.75
1694214972,31.75
1694215002,31.75
1694215032,31.75
1694215062,31.8125
1694215092,31.8125
1694215122,31.75
1694215152,31.75
1694215182,31.75
1694215212,31.75
1694215242,31.6875
1694215272,31.75
1694215303,31.75
1694215333,31.75
1694215363,31.75
1694215393,31.6875
1694215423,31.75
1694215453,31.8125
1694215483,31.8125
1694215513,31.8125
1694215543,31.75
1694215573,31.75
1694215603,31.8125
1694215633,31.75
1694215663,31.8125
1694215693,31.75
1694215723,31.75
1694215753,31.75
1694215783,31.625
1694215813,31.625
1694215843,31.6875
1694215873,31.6875
1694215903,31.625
1694215933,31.6875
1694215963,31.6875
1694215993,31.75
1694216023,31.75
1694216053,31.75
1694216083,31.75
1694216113,31.75
1694216144,31.75
1694216173,31.9375
1694216203,31.875
1694216233,31.75
1694216263,31.6875
1694216294,31.625
1694216324,31.75
1694216354,31.6875
1694216384,31.75
1694216414,31.8125
1694216444,31.8125
1694216474,31.75
1694216504,31.6875
1694216534,31.75
1694216564,31.75
1694216594,31.75
1694216624,31.625
1694216654,31.75
1694216684,31.75
1694216714,31.75
1694216744,31.8125
1694216774,31.75
1694216804,31.75
1694216834,31.8125
1694216864,31.9375
1694216894,31.8125
1694216924,31.6875
1694216954,31.625
1694216984,31.6875
1694217014,31.75
1694217044,31.8125
1694217074,31.6875
1694217104,31.6875
1694217134,31.6875
1694217164,31.6875
1694217194,31.75
1694217225,31.75
1694217255,31.8125
1694217285,31.875
1694217315,31.6875
1694217345,31.6875
1694217375,31.75
1694217405,31.8125
1694217435,31.8125
1694217465,31.6875
1694217495,31.75
1694217525,31.75
1694217555,31.6875
1694217585,31.6875
1694217615,31.75
1694217645,31.8125
1694217675,31.75
1694217705,31.75
1694217735,31.6875
1694217765,31.75
1694217795,31.6875
1694217825,31.8125
1694217855,31.75
1694217885,31.75
1694217915,31.8125
1694217945,31.6875
1694217975,31.75
1694218005,31.6875
1694218035,31.6875
1694218065,31.6875
1694218095,31.6875
1694218125,31.6875
1694218156,31.75
1694218186,31.875
1694218216,31.8125
1694218246,31.75
1694218276,31.8125
1694218306,31.8125
1694218336,31.75
1694218366,31.75
1694218396,31.75
1694218426,31.75
1694218456,31.8125
1694218486,31.8125
1694218516,31.75
1694218546,31.75
1694218576,31.75
1694218606,31.6875
1694218636,31.6875
1694218666,31.75
1694218696,31.8125
1694218726,31.75
1694218756,31.75
1694218786,31.8125
1694218816,31.75
1694218846,31.75
1694218876,31.75
1694218906,31.6875
1694218936,31.8125
1694218966,31.75
1694218996,31.75
1694219026,31.75
1694219056,31.75
1694219087,31.75
1694219117,31.8125
1694219147,31.75
1694219177,31.75
1694219207,31.75
1694219237,31.8125
1694219267,31.8125
1694219297,31.75
1694219327,31.8125
1694219357,31.75
1694219387,31.8125
1694219417,31.75
1694219447,31.8125
1694219477,31.75
1694219507,31.75
1694219537,31.6875
1694219567,31.75
1694219597,31.75
1694219627,31.75
1694219657,31.8125
1694219687,31.8125
1694219717,31.75
1694219747,31.75
1694219777,31.6875
1694219807,31.75
1694219837,31.6875
1694219867,31.6875
1694219897,31.75
1694219927,31.75
1694219957,31.75
1694219987,31.6875
1694220018,31.6875
1694220048,31.6875
1694220078,31.6875
1694220108,31.6875
1694220138,31.75
1694220168,31.75
1694220198,31.75
1694220228,31.875
1694220258,31.8125
1694220288,31.8125
1694220318,31.8125
1694220348,31.8125
1694220378,31.6875
1694220408,31.6875
1694220438,31.75
1694220468,31.8125
1694220498,31.8125
1694220528,31.8125
1694220558,31.75
1694220588,31.75
1694220618,31.6875
1694220648,31.75
1694220678,31.75
1694220708,31.6875
1694220738,31.5625
1694220768,31.625
1694220798,31.6875
1694220828,31.8125
1694220858,31.8125
1694220888,31.75
1694220918,31.75
1694220949,31.75
1694220979,31.625
1694221009,31.6875
1694221039,31.6875
1694221069,31.6875
1694221099,31.625
1694221129,31.625
1694221159,31.5625
1694221189,31.5625
1694221219,31.5625
1694221249,31.625
1694221279,31.5625
1694221309,31.5
1694221339,31.625
1694221369,31.6875
1694221399,31.625
1694221429,31.625
1694221459,31.5625
1694221489,31.625
1694221519,31.6875
1694221549,31.625
1694221579,31.625
1694221609,31.6875
1694221639,31.6875
1694221669,31.5625
1694221699,31.625
1694221729,31.6875
1694221759,31.625
1694221789,31.625
1694221819,31.625
1694221850,31.625
1694221880,31.6875
1694221910,31.6875
1694221940,31.6875
1694221970,31.5625
1694222000,31.6875
1694222030,31.5625
1694222060,31.625
1694222090,31.625
1694222120,31.625
1694222150,31.6875
1694222180,31.625
1694222210,31.625
1694222240,31.625
1694222270,31.6875
1694222300,31.6875
1694222330,31.625
1694222360,31.625
1694222390,31.6875
1694222420,31.6875
1694222450,31.625
1694222480,31.5625
1694222510,31.625
1694222540,31.625
1694222570,31.5625
1694222600,31.625
1694222630,31.625
1694222660,31.6875
1694222690,31.6875
1694222720,31.6875
1694222750,31.625
1694222780,31.6875
1694222811,31.6875
1694222841,31.6875
1694222871,31.6875
1694222901,31.625
1694222931,31.5625
1694222961,31.5625
1694222991,31.5625
1694223021,31.6875
1694223051,31.6875
1694223081,31.6875
1694223111,31.625
1694223141,31.6875
1694223171,31.625
1694223201,31.6875
1694223231,31.5625
1694223261,31.625
1694223291,31.625
1694223321,31.625
1694223351,31.625
1694223381,31.6875
1694223411,31.6875
1694223441,31.625
1694223471,31.6875
1694223501,31.6875
1694223531,31.6875
1694223561,31.6875
1694223591,31.5625
1694223621,31.625
1694223651,31.625
1694223681,31.625
1694223712,31.5625
1694223742,31.625
1694223773,31.5625
1694223802,31.625
1694223832,31.5625
1694223862,31.5625
1694223892,31.5625
1694223922,31.625
1694223952,31.5
1694223982,31.5625
1694224012,31.5625
1694224042,31.625
1694224072,31.5
1694224102,31.5
1694224132,31.5
1694224162,31.5625
1694224192,31.5
1694224222,31.5625
1694224252,31.5625
1694224282,31.6875
1694224312,31.6875
1694224342,31.5
1694224372,31.5625
1694224402,31.5
1694224432,31.5
1694224462,31.5
1694224492,31.5625
1694224522,31.5625
1694224552,31.5
1694224582,31.5
1694224612,31.5
1694224642,31.5625
1694224673,31.625
1694224703,31.5
1694224733,31.5
1694224763,31.5625
1694224793,31.5625
1694224823,31.5
1694224853,31.5625
1694224883,31.5625
1694224913,31.5625
1694224943,31.5625
1694224973,31.5625
1694225003,31.5625
1694225033,31.5625
1694225063,31.5625
1694225093,31.4375
1694225123,31.5625
1694225153,31.5625
1694225183,31.5625
1694225213,31.5625
1694225243,31.5
1694225273,31.5625
1694225303,31.5
1694225333,31.5
1694225363,31.5
1694225393,31.5
1694225423,31.5625
1694225453,31.625
1694225483,31.5625
1694225513,31.5625
1694225543,31.5
1694225573,31.5625
1694225604,31.5625
1694225634,31.625
1694225664,31.5625
1694225694,31.625
1694225724,31.625
1694225754,31.5625
1694225784,31.5625
1694225814,31.5625
1694225844,31.625
1694225874,31.625
1694225904,31.6875
1694225934,31.6875
1694225964,31.5625
1694225994,31.5625
1694226024,31.625
1694226054,31.625
1694226084,31.625
1694226114,31.5625
1694226144,31.625
1694226174,31.625
1694226204,31.625
1694226234,31.625
1694226264,31.6875
1694226294,31.625
1694226324,31.625
1694226354,31.625
1694226384,31.6875
1694226414,31.6875
1694226444,31.625
1694226475,31.5625
1694226504,31.625
1694226535,31.5625
1694226565,31.5625
1694226595,31.5
1694226625,31.5625
1694226655,31.5625
1694226685,31.5625
1694226715,31.5
1694226745,31.5
1694226775,31.5
1694226805,31.5
1694226835,31.5
1694226865,31.5625
1694226895,31.5625
1694226925,31.5625
